domain,group,betweeness centrality_std_cor,betweeness centrality_average_cor,degree_std_cor,degree_average_cor,closeness centrality_std_cor,closeness centrality_average_cor
Password-2,us,0.0601268513116445,0.927652444520784,0.0248075524545423,0.964885061840404,0.2505206039968097,0.7829507735950166
Past medical history-2,cn,0.3873128403625474,0.7483239697419133,0.38951927559151,0.7292318389274908,0.5907576928123353,0.5269559171279401
Past medical history-2,us,0.3702622979829437,0.716229431523258,0.3844660086352695,0.763458121381128,0.3907531168624379,0.7090658066654448
Pasteurization-2,cn,0.4555137543842791,0.5484283765020223,0.4733915241923573,0.5792926971279323,0.4733915241923573,0.5792926971279323
Pasteurization-2,us,0.3646827799073381,0.717598105792283,0.3863673576256641,0.7714477720731496,0.393913895887847,0.7872543875133575
Pastry-2,cn,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Pastry-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Pasture-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Pasture-2,us,0.0449277596713919,0.8552250601323894,0.0272569847636781,0.9428391469432882,0.3657059023334358,0.5972726617298686
Patella-2,cn,0.354396079528136,0.6996392814705877,0.3614760481744779,0.7204420483086575,0.3913246402375624,0.7824590500333383
Patella-2,us,0.0117520148457867,0.8371868925854553,0.0161495783882856,0.9223893592090088,0.0785790605232009,0.8062332982901106
Patent analysis-2,cn,0.1609983143387255,0.8766685722858446,0.1230668844927336,0.905450004407776,0.2741016248329549,0.7762346999646195
Patent analysis-2,us,0.3999999999999999,0.7999999999999999,0.4,0.8,0.4,0.8
Patent application-2,cn,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Patent application-2,us,0.4,0.8,0.4,0.8,0.4,0.8
Patent office-2,cn,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Patent office-2,us,0.0080816411546914,0.9959591794226544,0.0065044985296282,0.9967477507351858,0.0065044985296282,0.9967477507351858
Patent visualisation-2,cn,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Patent visualisation-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Paternalism-2,cn,0.4,0.8,0.4,0.8,0.4,0.8
Paternalism-2,us,0.1519396844859499,0.91227758226145,0.0892240146458247,0.948486491126054,0.0892240146458247,0.948486491126054
Path dependence-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Path dependence-2,us,0.4,0.8,0.4,0.8,0.4,0.8
Path dependency-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Path dependency-2,us,0.4,0.8,0.4,0.8,0.4,0.8
Path dependent-2,cn,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Path dependent-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Path integration-2,cn,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Path integration-2,us,0.0720035892888897,0.948549841809874,0.0438932202325588,0.9594795484911834,0.0058543685968778,0.9934728378413034
Path length-2,cn,0.4,0.8,0.4,0.8,0.4,0.8
Path length-2,us,0.4898979485566356,0.4,0.4898979485566355,0.4,0.4898979485566355,0.4
Pathfinder-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Pathfinder-2,us,0.3963491158516469,0.7922963976690378,0.3996499959273333,0.7992963373396971,0.3996499959273333,0.7992963373396971
Pathogen-2,cn,0.013685272566933,0.8296016911007064,0.0050637657644514,0.9140312903817972,0.0314253505757285,0.858012159793207
Pathogen-2,us,0.0128206903292989,0.8451229770869662,0.007251496504009,0.9399956112527004,0.0762466795381233,0.7330620298727667
Pathogenesis-2,cn,0.0099418820743699,0.8384258096343702,0.0055970593719346,0.9192402860657164,0.0044534228914406,0.930690247279091
Pathogenesis-2,us,0.0140300940657551,0.8560906405780546,0.0125890586588484,0.9475541117392442,0.0497204035487271,0.6223914380339732
Pathogenic organism-2,cn,0.4714045207910317,0.6666666666666666,0.4714045207910317,0.6666666666666666,0.4714045207910317,0.6666666666666666
Pathogenic organism-2,us,0.3561380916544777,0.6778611146061457,0.363033763810193,0.7060276728479238,0.328714933877987,0.5286073513339101
Pathogenicity-2,cn,0.0997526274748822,0.8210705033663123,0.0522424474797575,0.9023291657050342,0.4199041574298143,0.5049900206142713
Pathogenicity-2,us,0.4328199743358382,0.346608915458248,0.4859854027491424,0.3967836943305063,0.4355263494168664,0.3496032141002266
Pathologic fracture-2,us,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Pathological anatomy-2,cn,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Pathological anatomy-2,us,0.4,0.8,0.4,0.8,0.4,0.8
Pathological-2,cn,0.0142411407365283,0.8378245992830772,0.0077844616166974,0.9216342111398708,0.0146860519060617,0.9226377411659148
Pathological-2,us,0.3513774227385348,0.7024691538732531,0.3790739797004129,0.757708351965909,0.3627772815009956,0.7229124573233323
Pathophysiology-2,cn,0.0416604549325316,0.853715569985847,0.0102306017382931,0.9580136721330692,0.1266366359361166,0.8260944250086798
Pathophysiology-2,us,0.4635920330871845,0.3773946360153256,0.4799402512320062,0.3917238906753562,0.4662561788532692,0.3798025657670639
Patience-2,cn,0.4,0.2,0.4,0.2,0.4,0.2
Patience-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566355,0.4
Patient assessment-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Patient assessment-2,us,0.4,0.8,0.4,0.8,0.4,0.8
Patient care-2,cn,0.4,0.8,0.4,0.8,0.4,0.8
Patient care-2,us,0.4896733106700429,0.3998165137614679,0.4819483945310224,0.3934739936096563,0.4890235320250147,0.3992856626839017
Patient compliance-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Patient compliance-2,us,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Patient data-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Patient data-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Patient education-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Patient education-2,us,0.0758798703089123,0.896519634472068,0.0239984104675231,0.9681650398758724,0.0300137806145754,0.9549145063818588
Patient record-2,cn,0.4330127018922193,0.75,0.4330127018922193,0.75,0.4330127018922193,0.75
Patient record-2,us,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Patient registration-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Patient registration-2,us,0.4,0.8,0.3999999999999999,0.8,0.3999999999999999,0.8
Patient registry-2,cn,0.4,0.8,0.4,0.8,0.4,0.8
Patient registry-2,us,0.3379195376810764,0.6255288271528251,0.3817124291845506,0.7477788773385854,0.5494429029097487,0.4219273451387245
Patient satisfaction-2,cn,0.4450053899963147,0.5422747500630137,0.4771166024578536,0.5840765008516651,0.4345812324127609,0.5304112848119782
Patient satisfaction-2,us,0.4301679555151896,0.5265871931673877,0.4692690587334505,0.5747237402972043,0.4458544880258197,0.5456083980962594
Patriarchy-2,cn,0.5,0.5,0.5,0.5,0.5,0.5
Patriarchy-2,us,0.4,0.8,0.4,0.8,0.4,0.8
Patrolling-2,cn,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Patrolling-2,us,0.3772171534539174,0.7027412415183198,0.3809957363399893,0.746666377563505,0.3628184246769131,0.676338345642425
Pattern analysis-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Pattern analysis-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Pattern detection-2,cn,0.4,0.8,0.4,0.8,0.4,0.8
Pattern detection-2,us,0.4,0.8,0.4,0.8,0.4,0.8
Pattern formation-2,cn,0.1100044455420023,0.9148060635738589,0.0149953358608356,0.9910782500470756,0.0149953358608356,0.9910782500470756
Pattern formation-2,us,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Pattern matching-2,cn,0.0685698147012081,0.828601018299136,0.0220806989399755,0.9673627541707884,0.175511293812622,0.8489767111896068
Pattern matching-2,us,0.3734126300678423,0.7297767430542346,0.3939827579027224,0.6762803916834823,0.3917452246011966,0.7106202346917725
Pattern search-2,cn,0.1983208828851966,0.8963961012123931,0.0747977444452374,0.9592026594366538,0.0747977444452374,0.9592026594366538
Pattern search-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Pauli exclusion principle-2,cn,0.3703896927074446,0.7091815708688556,0.3879075363204773,0.7671752343192374,0.3847427790429998,0.7626041676211028
Pauli exclusion principle-2,us,0.4246367668141754,0.4239728068459204,0.486859558487948,0.4867616594350474,0.4640065565145282,0.4640013345449384
Pauli matrices-2,cn,0.4,0.8,0.4,0.8,0.4,0.8
Pauli matrices-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Paulownia-2,cn,0.1029939864461539,0.9146501302676904,0.0836043428922384,0.9362992714253922,0.0836043428922384,0.9362992714253922
Paulownia-2,us,0.0891741574328675,0.8802735540452311,0.0603491939472712,0.917701115774106,0.1455490099450067,0.894803996364903
Pavement management-2,cn,0.4884563722372655,0.3988200486990833,0.4887739028753473,0.3990804548993591,0.4804485340448713,0.3921537845661045
Pavement management-2,us,0.0688625097903366,0.9027742245134388,0.0835022963728699,0.9075951296086068,0.142860078450226,0.8772440132617871
Pavilion-2,cn,0.4898979485566355,0.5999999999999999,0.4898979485566355,0.5999999999999999,0.4898979485566355,0.5999999999999999
Pavilion-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Pay Equity-2,cn,0.4330127018922193,0.75,0.4330127018922193,0.75,0.4330127018922193,0.75
Pay Equity-2,us,0.0,0.0,0.0,0.0,0.0,0.0
Payment-2,cn,0.0437803238276526,0.8567433104222569,0.0172643740448005,0.934612751915608,0.1276684215190454,0.7797354932457357
Payment-2,us,0.0140681574971079,0.8629727858124813,0.0219303731751284,0.924853848081438,0.1275901924691911,0.8214199531980089
Payroll-2,us,0.0,0.0,0.0,0.0,0.0,0.0
Pea protein-2,cn,0.3999999999999999,0.7999999999999998,0.4000000000000001,0.8,0.4000000000000001,0.8
Pea protein-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Peacebuilding-2,us,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Peacekeeping-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Peacekeeping-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Peacetime-2,cn,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Peak load-2,us,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Peano axioms-2,cn,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Peano axioms-2,us,0.4,0.1999999999999999,0.4,0.1999999999999999,0.4000000000000001,0.2
Peanut butter-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Peanut butter-2,us,0.4898979485566356,0.4,0.4898979485566355,0.3999999999999999,0.4898979485566356,0.4
Pearl-2,cn,0.0232928972561014,0.8769213934334695,0.0264444463574556,0.9287803308332826,0.3197587035084226,0.7298115591420158
Pearl-2,us,0.1439750824357477,0.8544728352121268,0.2465529965344079,0.8306741883581381,0.0320814887479044,0.9604525081582708
Pearson product-moment correlation coefficient-2,cn,0.4898979485566355,0.3999999999999999,0.4808235222197013,0.3924704000132656,0.4218108992860346,0.3335530292037537
Pearson product-moment correlation coefficient-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Peasant-2,cn,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Peasant-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Peat-2,cn,0.3366247467640111,0.6104499484955314,0.344011837168909,0.5988388234087886,0.2645758188070362,0.5095947589571498
Peat-2,us,0.0393685305922084,0.8797092461442949,0.03083569067956,0.9361911622729564,0.0877869195672368,0.9258186174737176
Pebble-2,cn,0.3482430600577414,0.6649977938812187,0.3855285736792788,0.7702327679663115,0.3627446517022155,0.7087946657925468
Pebble-2,us,0.4055021203920341,0.6422939791977528,0.3872396124574891,0.7490780222333826,0.3873018561636581,0.749174199204561
Pecking order-2,cn,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Pecking order-2,us,0.0551825373203854,0.9724087313398072,0.0458060112113032,0.9770969943943484,0.0127301372663757,0.993634931366812
Pectin-2,cn,0.0688001222293442,0.8399197721144367,0.0317870951355079,0.8990649039425691,0.2803027663519881,0.7805349372544589
Pectin-2,us,0.4624950191387208,0.5650911795661294,0.4779179632672553,0.585081250074382,0.4391299819582432,0.5266188580144948
Pectoral girdle-2,cn,0.5,0.5,0.5,0.5,0.5,0.5
Pectoral girdle-2,us,0.3873389334163424,0.7471960144387975,0.3886282908540441,0.7339380227545336,0.3886282908540441,0.7339380227545336
Pectoral muscle-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Pectoral muscle-2,us,0.4898979485566355,0.6,0.4898979485566355,0.6,0.4898979485566355,0.6
Pectoralis Muscle-2,cn,0.3989061203558842,0.7977652929892176,0.3991896684706466,0.7983538814721859,0.39923898998868,0.7984555753427335
Pectoralis Muscle-2,us,0.5,0.5,0.5,0.5,0.5,0.5
Pectoralis major muscle-2,cn,0.4065447582370288,0.3118033988749895,0.4065447582370288,0.3118033988749895,0.3965512707012956,0.2925820099772551
Pectoralis major muscle-2,us,0.4686468274722503,0.3819373420414073,0.4462448161233121,0.3608314440004828,0.4022823321963897,0.304385372108147
Pectus excavatum-2,cn,0.3746572452301087,0.7364045499800749,0.387034330559484,0.7713304946717721,0.3885274065617884,0.7743462339875722
Pectus excavatum-2,us,0.4479112325186798,0.5469626356041875,0.4707191345186232,0.5748019386738156,0.4312309223680889,0.4556632783302038
Pedestal-2,cn,0.3723015263124569,0.716378821890696,0.3886761485429453,0.7718738000058345,0.3758392570168276,0.7385197372857444
Pedestal-2,us,0.0362057218127849,0.8471058963101367,0.0371916293066449,0.9288737728691834,0.0556310976535173,0.9172791799914196
Pedestrian-2,cn,0.0279320429948898,0.8547226780146613,0.0283942353607653,0.902500498883856,0.1108703385885647,0.7316237843616213
Pedestrian-2,us,0.3449367047522466,0.6890859969690303,0.3749109878832166,0.7471419033371508,0.3555828515752339,0.7050396918804103
Pediatric Medicine-2,us,0.4,0.8,0.4,0.8,0.4,0.8
Pediatric burn-2,cn,0.4,0.8,0.4,0.8,0.4,0.8
Pediatric burn-2,us,0.3663081584741151,0.6904351424836942,0.3956057190896713,0.7909132235297789,0.3956057190896713,0.7909132235297789
Pediatric endocrinology-2,us,0.4000000000000001,0.2,0.4000000000000001,0.2,0.4000000000000001,0.2
Pediatric hospital-2,cn,0.4714045207910317,0.6666666666666666,0.4714045207910317,0.6666666666666666,0.4714045207910317,0.6666666666666666
Pediatric hospital-2,us,0.4898979485566356,0.6,0.4898979485566355,0.5999999999999999,0.4898979485566355,0.5999999999999999
Pediatric intensive care unit-2,cn,0.3736414833681893,0.7319994529034145,0.3689035640766641,0.7251384239647994,0.3591916308294779,0.6409192042890248
Pediatric intensive care unit-2,us,0.4096989914157172,0.4997055682124497,0.4645899598958379,0.5681401786465046,0.3836388053123761,0.4407479756985383
Pediatric nursing-2,cn,0.4898979485566355,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Pediatric nursing-2,us,0.4898979485566355,0.3999999999999999,0.4898979485566356,0.4,0.4898979485566356,0.4
Pediatric psychology-2,us,0.0385628753670278,0.8987848979123543,0.050924446231663,0.9188924489729272,0.0695359521052089,0.9009386867592178
Pediatric research-2,cn,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Pediatric research-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Pediatric surgery-2,cn,0.0742583699025022,0.8704627526754916,0.0285143261845812,0.9483753624647624,0.0295798518774264,0.967253683453525
Pediatric surgery-2,us,0.4144642360217614,0.5068188540651436,0.451610921109027,0.5530240632149558,0.3237007970037584,0.3571525206113263
Pediatric urology-2,cn,0.4330127018922193,0.75,0.4330127018922193,0.75,0.4330127018922193,0.75
Pediatric urology-2,us,0.4329917834657466,0.5292352462404553,0.456825298093505,0.5589803851252397,0.3780363381015658,0.4591676002778382
Pedicel-2,cn,0.4898979485566356,0.6,0.4897691975111022,0.5998422090484143,0.4898979485566356,0.6
Pedicel-2,us,0.4714045207910316,0.6666666666666666,0.4714045207910315,0.6666666666666665,0.4714045207910315,0.6666666666666665
Peer assessment-2,cn,0.4898979485566355,0.3999999999999999,0.4898979485566355,0.3999999999999999,0.4898979485566355,0.3999999999999999
Peer assessment-2,us,0.3873128403625474,0.7483239697419133,0.38951927559151,0.7292318389274908,0.5907576928123353,0.5269559171279401
Peer effects-2,cn,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Peer effects-2,us,0.4330127018922193,0.75,0.4330127018922193,0.75,0.4330127018922193,0.75
Peer feedback-2,cn,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Peer feedback-2,us,0.4898979485566356,0.4,0.4895558013173455,0.399720475055575,0.4897855823496072,0.3999082358290763
Peer group-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Peer group-2,us,0.0211704068253142,0.867794125936958,0.0181647332889758,0.9332956756859636,0.1245763315960645,0.7457297900379303
Peer influence-2,cn,0.4330127018922193,0.75,0.4330127018922193,0.75,0.4330127018922193,0.75
Peer influence-2,us,0.4000000000000001,0.2,0.4000000000000001,0.2,0.4000000000000001,0.2
Peer learning-2,cn,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Peer learning-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Peer mentoring-2,cn,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Peer mentoring-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Peer pressure-2,cn,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Peer pressure-2,us,0.4330127018922193,0.75,0.4330127018922193,0.75,0.4330127018922193,0.75
Peer production-2,us,0.4898979485566355,0.5999999999999999,0.4792090427041529,0.5863198652613729,0.4728813159766229,0.5768386930520404
Peer review-2,us,0.4898979485566356,0.6,0.4898979485566355,0.5999999999999999,0.4898979485566355,0.5999999999999999
Peer support-2,cn,0.4,0.8,0.4,0.8,0.4,0.8
Peer support-2,us,0.3409681743165669,0.6589518766175878,0.373671668716571,0.7378181770550668,0.3754499187722967,0.7445598620843838
Peer tutor-2,cn,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Peer tutor-2,us,0.4898979485566356,0.6,0.4898979485566355,0.5999999999999999,0.4898979485566355,0.5999999999999999
Peer-to-peer-2,cn,0.4448404773850259,0.5353685980044689,0.4543066434911249,0.5470282176633269,0.4674947720577294,0.5716174840212799
Peer-to-peer-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Peganum harmala-2,cn,0.0264151891956046,0.9859543675619856,0.006296271342078,0.9964826607153984,0.006296271342078,0.9964826607153984
Peganum harmala-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Pegmatite-2,cn,0.2177606104525387,0.8242238909529925,0.0610009495713673,0.950282731969082,0.0660800156926479,0.9460997742719373
Pegmatite-2,us,0.4,0.8,0.4,0.8,0.4,0.8
Peierls transition-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Peierls transition-2,us,0.4,0.8,0.4,0.8,0.4,0.8
Pelagic zone-2,cn,0.4261990715833208,0.395080405425926,0.4435379815678104,0.4827035865220087,0.4918732277648437,0.3888293917278105
Pelagic zone-2,us,0.3447837155684293,0.6876391088719107,0.3602158226837804,0.7196077497153208,0.2987414875719311,0.5328079839109578
Pelargonium-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Pelargonium-2,us,0.3999999999999999,0.8,0.4,0.8,0.4,0.8
Peliosis hepatis-2,us,0.4,0.8,0.4,0.8,0.4,0.8
Pellagra-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Pellet-2,cn,0.4461942148980666,0.3607805007757481,0.4888822034795317,0.3991692066740002,0.4883691902855483,0.3987485008497247
Pellet-2,us,0.3635467605977474,0.7223857138320324,0.3927228375109409,0.7853842418346482,0.3824790585962673,0.7629749860743914
Pellets-2,cn,0.4460510237385653,0.5459541364836047,0.4586505525078722,0.561498695570618,0.4648510439285956,0.5688513183821712
Pellets-2,us,0.4142995280762497,0.4930291766015099,0.4479585705487012,0.5449081406490421,0.4285622608707388,0.4848714451625917
Pelvic cavity-2,cn,0.3911912772966816,0.7224744871391588,0.3895971298853031,0.7711300947398835,0.3895971298853031,0.7711300947398835
Pelvic cavity-2,us,0.4,0.8,0.4,0.8,0.4,0.8
Pelvic examination-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Pelvic exenteration-2,us,0.3178086755595298,0.1589043377797648,0.3488843061162036,0.1744421530581018,0.3488843061162036,0.1744421530581018
Pelvic floor-2,cn,0.4603297630311138,0.5620821762159743,0.4626140662258811,0.565396225274902,0.4228965627513106,0.5092177169443044
Pelvic floor-2,us,0.0403136837334861,0.8467908341212025,0.0108377104852991,0.9438258271136044,0.0142646186995144,0.9629409314553684
Pelvic girdle-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Pelvic girdle-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Pelvic inflammatory disease-2,cn,0.3878050284212104,0.7400911646903403,0.3873376610904647,0.7527596964974282,0.3873376610904647,0.7527596964974282
Pelvic inflammatory disease-2,us,0.0894097452363004,0.8626543345242983,0.0473926224280611,0.9540852711076232,0.1934695948032097,0.7090068620404255
Pelvic pain-2,cn,0.0,0.0,0.0,0.0,0.0,0.0
Pelvic pain-2,us,0.0308235577184493,0.8978061201130336,0.0207666453586094,0.9597568824069296,0.0203156800471365,0.9586105461436862
Pelvic tumor-2,cn,0.4330127018922193,0.75,0.4330127018922193,0.75,0.4330127018922193,0.75
Pelvic tumor-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Pelvis-2,cn,0.0681654642511126,0.8601618543827728,0.0247269033163942,0.9363001629140614,0.1797381055819286,0.7063607948173102
Pelvis-2,us,0.0313699914316767,0.8882779576709622,0.0156243045910801,0.9571723476941774,0.108041312872385,0.8288221126534406
Pemphigus vulgaris-2,cn,0.4595799032806609,0.373707000104543,0.4823901586701879,0.3937882689772092,0.4854941352624102,0.3963767018468064
Pemphigus vulgaris-2,us,0.4485346774262823,0.5462410791474303,0.4828192347204775,0.5913101856693694,0.4791663257778707,0.5865836274336657
Pemphigus-2,cn,0.459576308228217,0.3748138344333834,0.4769555936990293,0.38922010747592,0.458301664691929,0.3726772362888529
Pemphigus-2,us,0.3623177123695861,0.6830848324712865,0.3916151465463541,0.7808902267031397,0.3891414604995542,0.773883648846055
Penalty method-2,cn,0.4761521410366442,0.5817325844045391,0.4800958253919096,0.5873097954967526,0.4690781323360496,0.5707712763695069
Penalty method-2,us,0.4,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Pendulum-2,cn,0.3446883645409076,0.1723441822704538,0.3939380777685721,0.196969038884286,0.3955647766144324,0.1977823883072162
Pendulum-2,us,0.4,0.2,0.3999999999999999,0.1999999999999999,0.3999999999999999,0.1999999999999999
Penetrating wounds-2,cn,0.5,0.5,0.5,0.5,0.5,0.5
Penetrating wounds-2,us,0.3873862791679647,0.754127023370429,0.3954478364852543,0.7899342940993966,0.3954478364852543,0.7899342940993966
Penetration depth-2,cn,0.4555797896571443,0.3699509740936352,0.4763733244290656,0.3886826811714424,0.4388552686991689,0.35319150505858
Penetration depth-2,us,0.0590480790584205,0.9076881974099348,0.0585665730911612,0.9036432074564148,0.0572816381049719,0.9305257802647812
Penetration rate-2,cn,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Penetration rate-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Penicillamine-2,cn,0.4330127018922193,0.75,0.4330127018922193,0.75,0.4330127018922193,0.75
Penicillamine-2,us,0.4898979485566356,0.4,0.4898979485566355,0.3999999999999999,0.4898979485566355,0.3999999999999999
Penicillium chrysogenum-2,cn,0.4511691132266748,0.5493995984646147,0.4629039686003293,0.5645407936583572,0.4629039686003293,0.5645407936583572
Penicillium chrysogenum-2,us,0.4,0.8,0.4,0.8,0.4,0.8
Penicillium citrinum-2,cn,0.375170656049549,0.722461200138768,0.3963200036641599,0.7042453589975223,0.4063592480761169,0.6853998411337171
Penicillium citrinum-2,us,0.4,0.8,0.4,0.8,0.4,0.8
Penicillium-2,cn,0.0382322455313325,0.8695673393736778,0.0310703306677144,0.9295207717080908,0.114976643547513,0.8441963541629137
Penicillium-2,us,0.391428787092418,0.7216429225560816,0.3927287315938508,0.7825417294381958,0.3927287315938508,0.7825417294381958
Peninsula-2,cn,0.3674262778764304,0.7327802223524599,0.3869809318819947,0.7723143722054576,0.3646534656958563,0.7160546888673285
Peninsula-2,us,0.1298962649192863,0.8413521788825102,0.033582397553366,0.9279794923731592,0.1444149180328955,0.8216568544924803
Penis-2,cn,0.0427445642574873,0.8078858563610283,0.0249735878490559,0.9023486511597943,0.064311029737549,0.9114474998639258
Penis-2,us,0.0550200209411995,0.8457950070442026,0.0302816710931864,0.9340364611879292,0.3817772444208132,0.5253311110222918
Pennisetum-2,cn,0.3569501541118395,0.6910864298809976,0.3592545803377812,0.6885407759419045,0.3526020886853904,0.6595316402057855
Penny-2,cn,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Penny-2,us,0.4,0.2,0.4,0.2,0.4,0.2
Pension-2,cn,0.4562174112177083,0.5450952500220023,0.4511615137940553,0.52977713690461,0.4818824258176654,0.5897366596101027
Pension-2,us,0.4434024719814284,0.5246964028204852,0.4802290411968892,0.5875306182356563,0.471936634270056,0.5774404127942974
Penstock-2,cn,0.4294814498838392,0.5176660280896437,0.4434438831746288,0.5258659809296365,0.4434438831746288,0.5258659809296365
Pentachlorophenol-2,cn,0.4283362883734716,0.3496038524300807,0.4473642647887547,0.3652595530957575,0.4548158583945088,0.369249363780593
Pentachlorophenol-2,us,0.3902805837667098,0.7740776559556977,0.3902805837667098,0.7740776559556978,0.3902805837667098,0.7740776559556978
Pentadecane-2,cn,0.4,0.8,0.4,0.8,0.4,0.8
Pentadecane-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Pentagon-2,cn,0.0969792798613431,0.9229289961142658,0.1619221859726316,0.9051231762622416,0.1612130390309344,0.9010527587701714
Pentagon-2,us,0.4,0.8,0.4,0.8,0.4,0.8
Pentamer-2,cn,0.4652621982626332,0.564165631634423,0.4599466608052772,0.553737628310907,0.4599466608052772,0.553737628310907
